Count,Site ID number,Parameter,Start date,Start time,End date,End time,Sampling Strategy,Model Iterations,subsamples,percent culled,Mean ,SD of Mean (column L),5th Percentile,10th Percentile,20th Percentile,30th Percentile,40th Percentile,50th Percentile,60th Percentile,70th Percentile,80th Percentile,90th Percentile,95th Percentile,Mean Abs diff of mean,SD of abs diff of mean,Mean Abs diff of 5th percentile,Abs diff 10th,Abs diff 20th,Abs diff 30th,Abs diff 40th,Abs diff 50th,Abs diff 60th,Abs diff 70th,Abs diff 80th,Abs diff 90th,Abs diff 95th,Rel diff mean,SD of rel diff of mean,Rel diff 5th,Rel diff 10th,Rel diff 20th,Rel diff 30th,Rel diff 40th,Rel diff 50th,Rel diff 60th,Rel diff 70th,Rel diff 80th,Rel diff 90th,Rel diff 95th,SD of abs diff of 5th,SD of abs diff of 10th,SD of abs diff of 20th,SD of abs diff of 30th,SD of abs diff of 40th,SD of abs diff of 50th,SD of abs diff of 60th,SD of abs diff of 70th,SD of abs diff of 80th,SD of abs diff of 90th,SD of abs diff of 95th,SD of rel diff of 5th,SD of rel diff of 10th,SD of rel diff of 20th,SD of rel diff of 30th,SD of rel diff of 40th,SD of rel diff of 50th,SD of rel diff of 60th,SD of rel diff of 70th,SD of rel diff of 80th,SD of rel diff of 90th,SD of rel diff of 95th
3,03346500,"Gage height, ft",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,23.1997958,0.0,17.1181,17.4242,18.1515,19.2231,20.577,22.1608,23.8574,25.8073,28.054,30.3678,31.6433,0.013372727272726436,0.0,-1.2678,-1.0592,-0.7773,-0.4881,-0.2205,0.0486,0.3394,0.6497,1.0303,1.4265,1.6625,-0.10049740324053849,0.0,-5.705,-4.7736,-3.4744,-2.2066,-1.0225,0.1634,1.3171,2.5266,3.828,5.2291,6.0648,1.15,1.1002,1.0007,0.9644,0.9482,0.9745,1.0306,1.1135,1.2368,1.3342,1.387,5.2162,4.9828,4.5537,4.398,4.2378,4.1673,4.2716,4.4583,4.6287,4.8592,5.0057
3,03346500,"Gage height, ft",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,30,perc culled,23.1997958,0.0,17.0809,17.3933,18.143,19.2284,20.6101,22.1777,23.9943,26.0128,28.2802,30.5934,31.8911,0.013372727272726436,0.0,-1.2568,-1.0646,-0.7785,-0.5174,-0.2755,-0.0247,0.2442,0.5266,0.8488,1.1946,1.4205,-0.10049740324053849,0.0,-5.5714,-4.7354,-3.4904,-2.3092,-1.2525,-0.1262,0.9543,2.0453,3.2164,4.4511,5.253,1.1199,1.0742,0.9607,0.9293,0.9165,0.9261,0.946,1.028,1.1393,1.2382,1.2783,5.0322,4.8088,4.4162,4.2314,4.0729,3.979,3.9719,4.0986,4.3559,4.5154,4.5975
3,03346500,"Gage height, ft",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,40,perc culled,23.1997958,0.0,17.0489,17.3606,18.0699,19.2156,20.6102,22.2188,24.0339,26.0966,28.4468,30.769,32.0107,0.013372727272726436,0.0,-1.1681,-0.9826,-0.7311,-0.4971,-0.2736,-0.0493,0.1848,0.4311,0.7028,1.0184,1.2218,-0.10049740324053849,0.0,-5.1208,-4.3529,-3.2044,-2.178,-1.202,-0.268,0.7098,1.6494,2.704,3.8322,4.5529,0.9949,0.9488,0.8663,0.819,0.7894,0.7635,0.7843,0.8404,0.9179,1.0291,1.0819,4.3819,4.2279,3.8618,3.5938,3.4228,3.3035,3.3042,3.3797,3.6152,3.8843,3.981
3,03346500,"Gage height, ft",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,50,perc culled,23.1997958,0.0,17.0065,17.3287,17.9887,19.1084,20.5245,22.1366,23.9841,26.0696,28.455,30.8676,32.1392,0.013372727272726436,0.0,-0.9988,-0.8323,-0.6034,-0.3852,-0.1971,-0.0095,0.1796,0.3836,0.6162,0.8922,1.0802,-0.10049740324053849,0.0,-4.3367,-3.6587,-2.6636,-1.6878,-0.8817,-0.0775,0.7218,1.5206,2.4124,3.4414,4.1119,0.8522,0.8083,0.7362,0.6868,0.6572,0.6601,0.6735,0.729,0.7896,0.8795,0.9242,3.7564,3.5973,3.2926,3.0174,2.8204,2.8041,2.835,2.9798,3.1524,3.3807,3.4961
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,402.79362,0.0,284.1216,299.7672,331.0584,359.9004,386.2932,412.686,434.7232,456.7604,478.8922,501.1186,512.2318,-0.08097272727272758,0.0,-74.2796,-65.428,-46.3738,-28.22,-12.0922,3.6496,15.9936,26.8762,41.1934,57.1234,60.9897,-0.4830727316543664,0.0,-31.3182,-25.5299,-16.0852,-9.0686,-3.8423,0.4682,3.5509,6.0659,9.0759,12.0408,12.8422,62.8352,62.1949,60.266,58.7259,57.0395,55.8224,54.6566,54.7363,53.4466,51.5244,51.9946,27.1756,24.6395,20.3597,17.2182,14.8498,13.3167,12.4905,12.211,11.629,11.0719,11.2219
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,10,perc culled,402.79362,0.0,250.5257,276.0573,314.6046,349.3768,381.7906,412.5855,441.1764,467.8851,494.8704,522.1621,536.4455,-0.08097272727272758,0.0,-51.7355,-45.2211,-31.444,-18.8743,-8.7506,1.9384,10.6651,18.7322,28.6393,39.2512,43.5425,-0.4830727316543664,0.0,-20.5936,-17.0735,-10.7389,-6.0723,-2.6919,0.412,2.5724,4.4915,6.6709,9.1611,10.1909,44.2388,44.4811,42.7423,40.6794,39.2434,37.2599,36.7897,37.0963,36.7423,36.374,36.5548,18.0903,17.1137,14.1444,11.826,10.3128,9.0795,8.7695,8.8198,8.6551,8.8982,9.0523
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,15,perc culled,402.79362,0.0,237.1177,263.1894,304.7502,344.2938,381.2046,414.145,444.425,471.8712,499.5844,528.446,543.4398,-0.08097272727272758,0.0,-41.1109,-35.4222,-24.5003,-14.7689,-6.4702,1.8541,8.7628,15.953,24.4143,34.0171,38.2549,-0.4830727316543664,0.0,-15.6368,-12.8289,-8.207,-4.6042,-2.0319,0.3904,2.1443,3.9265,6.0015,8.3189,9.4728,34.2291,34.1073,33.1743,31.7781,30.9801,29.6483,28.9105,28.8509,28.8962,29.3992,29.899,13.699,12.9434,10.9493,9.1556,8.1914,7.3308,7.0559,7.0775,7.2173,7.5759,7.8831
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,20,perc culled,402.79362,0.0,232.7309,259.7223,303.1804,343.6891,382.32,417.0635,448.2726,476.434,504.3524,533.594,549.6493,-0.08097272727272758,0.0,-37.1979,-31.6206,-21.7708,-14.2165,-7.0532,-0.3667,5.9285,11.6674,18.6207,26.8497,31.2889,-0.4830727316543664,0.0,-13.8001,-10.9055,-7.1215,-4.3725,-2.1206,-0.1655,1.4651,2.9148,4.6386,6.7056,8.0512,29.0631,28.8825,27.6107,26.6509,25.9104,25.1129,24.9841,25.0646,25.3119,25.6272,25.9619,11.3596,10.4523,9.0501,7.8722,6.9749,6.215,6.0567,6.0776,6.1529,6.5735,7.0668
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,402.79362,0.0,227.8608,255.428,300.0854,341.4404,380.4834,415.495,447.0132,476.42,504.964,535.9402,551.875,-0.08097272727272758,0.0,-32.722,-27.2954,-19.0456,-11.6078,-5.4234,0.7746,6.1924,11.8452,18.0544,25.3756,29.8244,-0.4830727316543664,0.0,-12.0175,-9.4986,-6.1514,-3.5277,-1.6003,0.1478,1.5635,2.9685,4.5136,6.558,7.931,26.2791,25.7263,24.2514,23.4705,22.4685,21.7945,21.7386,22.262,22.6381,22.912,23.5343,10.3359,9.4893,7.9675,6.7429,5.9703,5.4305,5.4652,5.604,5.7493,6.3995,6.7973
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,30,perc culled,402.79362,0.0,226.1101,255.219,300.9286,342.8585,383.4418,418.718,449.5728,477.2935,506.7636,537.7592,553.4005,-0.08097272727272758,0.0,-31.3069,-26.513,-18.5984,-12.2728,-6.4184,-0.5586,4.4997,9.4197,15.1533,21.7632,25.6619,-0.4830727316543664,0.0,-11.3215,-9.1566,-5.9392,-3.7506,-1.9104,-0.1501,1.1414,2.3881,3.8597,5.6249,6.8479,24.6614,24.3264,23.2732,22.3875,21.6016,20.5497,20.2989,20.29,20.4259,20.8912,21.2426,9.4829,8.8933,7.5767,6.5155,5.8292,5.1859,5.0739,5.1529,5.1889,5.7679,6.0843
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,40,perc culled,402.79362,0.0,221.6551,251.7916,296.9366,339.8844,380.1094,416.108,448.0754,476.6441,506.9522,538.8468,555.1901,-0.08097272727272758,0.0,-25.3179,-21.0713,-14.4371,-9.0225,-4.2443,0.682,4.9718,9.3956,14.5008,20.4136,24.2979,-0.4830727316543664,0.0,-9.1243,-7.2057,-4.6045,-2.783,-1.3045,0.1223,1.2562,2.4482,3.7559,5.3637,6.6206,20.5865,20.205,19.3391,18.3226,17.6401,17.0656,17.1457,17.7379,18.1723,18.6823,19.1414,7.8422,7.2562,6.1291,5.2601,4.6979,4.2577,4.2359,4.5341,4.7618,5.157,5.6099
4,03346500,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25&#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,50,perc culled,402.79362,0.0,220.3511,250.0343,296.0008,339.2255,380.129,417.422,448.125,476.6793,507.5126,540.71,556.7011,-0.08097272727272758,0.0,-23.2761,-19.1557,-13.2747,-8.4346,-3.7065,0.6756,4.6856,8.7333,13.1716,18.5578,21.9056,-0.4830727316543664,0.0,-8.3255,-6.5324,-4.2548,-2.5403,-1.1426,0.1724,1.2174,2.2856,3.4594,4.9829,6.07,18.7841,18.3826,17.9307,17.3867,16.482,16.0393,16.094,15.9806,16.0362,16.5108,16.8159,7.064,6.5846,5.712,4.9629,4.4834,4.0519,3.9996,4.1258,4.3098,4.6465,5.0679
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,8.951526000000001,0.0,6.2755,6.5971,7.2404,7.8543,8.4388,9.0233,9.6033,10.1834,10.741,11.2761,11.5437,0.00970181818181826,0.0,-1.5165,-1.4033,-1.0296,-0.6044,-0.2962,-0.0058,0.3293,0.6269,1.0569,1.2781,1.3894,-0.15728573577385377,0.0,-26.7908,-24.2059,-16.2732,-8.7388,-4.3141,-0.6116,3.0994,6.1582,9.9407,11.9809,12.9555,1.3861,1.3823,1.3788,1.3821,1.3555,1.343,1.3127,1.3032,1.2607,1.2645,1.2696,25.3533,24.553,21.5501,18.3639,16.5581,15.3534,13.753,12.9409,11.6154,11.4701,11.5246
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,10,perc culled,8.951526000000001,0.0,5.604,6.0898,6.8821,7.6352,8.3529,9.0646,9.7753,10.4658,11.1334,11.7853,12.0908,0.00970181818181826,0.0,-1.0969,-0.9846,-0.7138,-0.4449,-0.2257,-0.0177,0.2067,0.4063,0.688,0.8991,1.0079,-0.15728573577385377,0.0,-17.9286,-15.8382,-10.854,-6.2229,-3.1014,-0.4955,2.0856,4.2503,6.9548,9.1538,10.3547,0.9659,0.9656,0.9461,0.924,0.9095,0.9057,0.8893,0.891,0.875,0.9017,0.9076,16.7746,16.2304,14.1643,12.0287,11.1197,10.3906,9.7283,9.2846,8.5791,9.0593,9.2015
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,15,perc culled,8.951526000000001,0.0,5.3059,5.7857,6.6323,7.4596,8.2625,9.0172,9.7647,10.5349,11.2739,11.984,12.3164,0.00970181818181826,0.0,-0.8425,-0.7311,-0.5197,-0.3144,-0.1351,0.0319,0.2065,0.3772,0.5718,0.7479,0.8649,-0.15728573577385377,0.0,-12.8862,-11.1306,-7.5128,-4.2773,-1.9226,0.147,2.1434,4.0933,6.2194,8.1067,9.3892,0.7493,0.7327,0.7129,0.6931,0.6828,0.6864,0.6714,0.6837,0.6877,0.7187,0.7391,12.1235,11.8047,10.2925,8.7965,8.3452,8.025,7.5509,7.4581,7.2732,7.709,7.9747
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,20,perc culled,8.951526000000001,0.0,5.2856,5.7893,6.6699,7.5356,8.334,9.1087,9.8836,10.6695,11.4141,12.0672,12.3853,0.00970181818181826,0.0,-0.8244,-0.7105,-0.522,-0.3453,-0.1903,-0.0453,0.1038,0.2507,0.4326,0.5979,0.7108,-0.15728573577385377,0.0,-12.5115,-10.5679,-7.4272,-4.6108,-2.4704,-0.684,1.0283,2.6791,4.6656,6.4775,7.8462,0.6776,0.6654,0.6324,0.6062,0.5954,0.5849,0.5855,0.5835,0.5681,0.5925,0.608,11.021,10.5172,9.1563,7.7345,7.1822,6.7703,6.5262,6.3901,5.9895,6.3858,6.773
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,8.951526000000001,0.0,5.1687,5.66,6.55,7.4547,8.2966,9.0661,9.857,10.6506,11.4672,12.1161,12.424,0.00970181818181826,0.0,-0.6965,-0.5932,-0.4225,-0.2728,-0.1393,-0.0016,0.1264,0.2554,0.4036,0.5577,0.6664,-0.15728573577385377,0.0,-10.2449,-8.5957,-5.7807,-3.6065,-1.831,-0.2186,1.271,2.7766,4.5033,6.3012,7.5875,0.5948,0.5816,0.5608,0.5307,0.5168,0.5259,0.5078,0.5086,0.5169,0.5494,0.567,9.0651,8.6044,7.5674,6.8522,6.3308,6.0885,5.8258,5.7246,5.652,6.1962,6.5417
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,30,perc culled,8.951526000000001,0.0,5.1313,5.5966,6.499,7.4596,8.3129,9.0858,9.9033,10.704,11.5195,12.1658,12.474,0.00970181818181826,0.0,-0.6384,-0.5395,-0.3934,-0.2556,-0.1395,-0.0273,0.096,0.2196,0.3525,0.4881,0.5865,-0.15728573577385377,0.0,-9.1453,-7.6451,-5.3856,-3.4042,-1.8192,-0.3723,1.0186,2.4581,4.0272,5.6037,6.8026,0.5352,0.5188,0.5025,0.4834,0.4691,0.4708,0.456,0.4604,0.4603,0.491,0.5078,8.1874,7.7469,7.028,6.1069,5.7563,5.5521,5.3132,5.269,5.142,5.6353,6.021
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,40,perc culled,8.951526000000001,0.0,5.0767,5.5602,6.4773,7.4315,8.2829,9.0746,9.8952,10.7085,11.5366,12.2005,12.495,0.00970181818181826,0.0,-0.5648,-0.4739,-0.3371,-0.2166,-0.1084,-0.0061,0.0908,0.1982,0.3087,0.4367,0.5305,-0.15728573577385377,0.0,-7.9945,-6.5866,-4.5676,-2.8491,-1.4027,-0.2137,1.0015,2.1976,3.5068,5.0584,6.2893,0.4592,0.4511,0.4293,0.4104,0.3997,0.3986,0.3874,0.3944,0.4054,0.4278,0.4486,6.7911,6.459,5.7441,5.1198,4.8705,4.6437,4.5209,4.5484,4.5168,4.9236,5.4369
5,03346500,"Dissolved oxygen, water, unfiltered, mg/L",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,50,perc culled,8.951526000000001,0.0,5.0451,5.5031,6.4145,7.3902,8.2478,9.0329,9.858,10.704,11.581,12.2112,12.5054,0.00970181818181826,0.0,-0.4723,-0.3864,-0.268,-0.1665,-0.0778,0.0098,0.0994,0.1887,0.2877,0.4008,0.4889,-0.15728573577385377,0.0,-6.5842,-5.2882,-3.5684,-2.2169,-1.0334,0.0163,1.1173,2.1579,3.3313,4.7003,5.817,0.4121,0.3942,0.379,0.3626,0.3516,0.3478,0.3449,0.3446,0.3507,0.3753,0.3919,5.9076,5.4621,4.9268,4.4795,4.2669,4.127,4.0266,3.9922,4.0148,4.4564,4.76
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,7.750122,0.0,7.4431,7.4874,7.5759,7.6509,7.7124,7.7739,7.8207,7.8674,7.9206,7.9802,8.01,0.0009127272727271893,0.0,-0.2318,-0.2043,-0.0653,-0.0353,-0.0177,0.0092,0.0311,0.0673,0.1048,0.154,0.1636,0.005919391666722608,0.0,-3.1855,-2.79,-0.8546,-0.4596,-0.2327,0.1174,0.3943,0.8603,1.3267,1.9454,2.0676,0.1856,0.1773,0.125,0.1236,0.1249,0.1233,0.1254,0.1275,0.1248,0.1365,0.1364,2.5628,2.4244,1.6195,1.5892,1.604,1.5804,1.6048,1.6262,1.5863,1.7434,1.7468
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,10,perc culled,7.750122,0.0,7.3538,7.437,7.5609,7.6519,7.7239,7.7806,7.8304,7.882,7.9381,8.0101,8.0633,0.0009127272727271893,0.0,-0.1779,-0.1524,-0.0601,-0.034,-0.0134,0.0067,0.0257,0.049,0.0796,0.1166,0.1351,0.005919391666722608,0.0,-2.4317,-2.0779,-0.7825,-0.4401,-0.1767,0.0837,0.3287,0.6295,1.0148,1.4823,1.7221,0.1421,0.1371,0.0895,0.0862,0.0863,0.0867,0.0872,0.0885,0.0902,0.1012,0.106,1.9621,1.8777,1.1624,1.1111,1.1095,1.1106,1.1152,1.1345,1.1507,1.2989,1.3681
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,15,perc culled,7.750122,0.0,7.3049,7.3987,7.5533,7.653,7.7246,7.7845,7.838,7.8898,7.9488,8.0277,8.085,0.0009127272727271893,0.0,-0.1433,-0.1249,-0.054,-0.0307,-0.0114,0.005,0.0235,0.0435,0.0678,0.0981,0.1174,0.005919391666722608,0.0,-1.9497,-1.6995,-0.701,-0.3964,-0.1469,0.0651,0.2995,0.5571,0.8668,1.2546,1.5051,0.1209,0.1187,0.0726,0.0694,0.0688,0.0697,0.0715,0.0707,0.0737,0.0825,0.0878,1.6721,1.6304,0.9402,0.8933,0.8835,0.8928,0.9108,0.9,0.9395,1.0614,1.1392
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,20,perc culled,7.750122,0.0,7.2787,7.3811,7.5493,7.6505,7.7283,7.7862,7.8396,7.8933,7.9558,8.0377,8.0944,0.0009127272727271893,0.0,-0.1295,-0.1046,-0.0478,-0.0272,-0.009,0.0062,0.0218,0.0392,0.0608,0.0905,0.1101,0.005919391666722608,0.0,-1.7544,-1.4125,-0.6194,-0.3537,-0.119,0.0781,0.2789,0.5047,0.7814,1.1657,1.4214,0.1094,0.1058,0.0655,0.0639,0.0626,0.0613,0.0615,0.0628,0.0666,0.0771,0.0811,1.5097,1.4492,0.8445,0.82,0.8006,0.78,0.7864,0.8045,0.8536,0.9968,1.0573
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,7.750122,0.0,7.2656,7.376,7.5549,7.66,7.7317,7.7895,7.8431,7.8954,7.9592,8.0456,8.1105,0.0009127272727271893,0.0,-0.1204,-0.0964,-0.0467,-0.0287,-0.0126,0.0028,0.0184,0.0333,0.0522,0.0757,0.0954,0.005919391666722608,0.0,-1.6267,-1.2978,-0.6044,-0.3696,-0.1626,0.0366,0.2349,0.4274,0.6714,0.9751,1.2311,0.0981,0.0945,0.0585,0.0563,0.0563,0.056,0.0571,0.058,0.0597,0.0682,0.0728,1.3546,1.293,0.754,0.7217,0.7214,0.716,0.7271,0.7405,0.7671,0.8803,0.9492
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,30,perc culled,7.750122,0.0,7.25,7.3736,7.553,7.6595,7.7347,7.7917,7.8443,7.8993,7.9639,8.0489,8.1142,0.0009127272727271893,0.0,-0.1116,-0.0891,-0.0482,-0.0287,-0.0122,0.0019,0.0155,0.0302,0.0492,0.0726,0.0913,0.005919391666722608,0.0,-1.502,-1.1955,-0.6261,-0.3722,-0.1591,0.0213,0.1972,0.3879,0.6353,0.9371,1.1829,0.0871,0.0817,0.0551,0.0525,0.0516,0.0514,0.0512,0.0517,0.0527,0.0591,0.0662,1.2034,1.122,0.7137,0.6759,0.6597,0.655,0.651,0.6617,0.6792,0.7638,0.8645
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,40,perc culled,7.750122,0.0,7.2321,7.3562,7.5501,7.6567,7.7303,7.7889,7.8427,7.8983,7.9644,8.0539,8.1208,0.0009127272727271893,0.0,-0.0986,-0.0768,-0.0395,-0.0207,-0.0072,0.0053,0.0179,0.0305,0.0442,0.0681,0.0862,0.005919391666722608,0.0,-1.3208,-1.0243,-0.5115,-0.2685,-0.0952,0.0656,0.2249,0.3903,0.5722,0.8858,1.1236,0.0762,0.0733,0.0501,0.0476,0.0467,0.0459,0.0477,0.0487,0.0509,0.0575,0.0623,1.0491,1.0012,0.6474,0.6098,0.5943,0.5803,0.6032,0.6224,0.6585,0.7493,0.8186
6,03346500,"pH, water, unfiltered, field, standard units",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,50,perc culled,7.750122,0.0,7.2198,7.3467,7.5521,7.6573,7.7329,7.7914,7.8419,7.8995,7.966,8.0548,8.1277,0.0009127272727271893,0.0,-0.0897,-0.0691,-0.0373,-0.0204,-0.0077,0.0038,0.0157,0.028,0.0443,0.0656,0.0815,0.005919391666722608,0.0,-1.196,-0.9167,-0.482,-0.264,-0.0994,0.0472,0.1984,0.3589,0.5722,0.8534,1.0629,0.0705,0.0659,0.0464,0.0432,0.0398,0.0398,0.0414,0.0441,0.0476,0.0524,0.0557,0.9667,0.8939,0.5992,0.5551,0.5079,0.5043,0.5237,0.5633,0.6139,0.6839,0.7337
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,14.707859999999998,0.0,5.1107,6.0668,7.9789,10.1198,12.4893,14.8588,17.1589,19.459,21.5683,23.4868,24.4461,0.030496363636364005,0.0,-5.4066,-4.9949,-4.0549,-2.9867,-1.7071,-0.1295,1.4359,3.0266,3.9728,4.9177,5.3564,-3.6585933895748144,0.0,-179.642,-132.393,-88.3949,-61.355,-29.6384,-7.2573,7.4707,16.6409,21.2842,25.2276,27.3625,5.2277,5.1479,5.0566,4.7429,4.8227,4.9573,4.9499,4.7433,5.0275,5.165,5.2967,195.5125,152.7714,114.2445,89.2305,58.3759,40.1399,29.0359,24.3539,25.0496,25.3974,25.9263
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,10,perc culled,14.707859999999998,0.0,3.1392,3.9975,5.9736,8.4286,11.1801,14.3802,17.7393,20.772,23.3548,25.4531,26.3463,0.030496363636364005,0.0,-3.7081,-3.3575,-2.4274,-1.5913,-0.721,0.1123,0.8944,1.8335,2.6917,3.6624,4.0297,-3.6585933895748144,0.0,-92.0109,-70.2099,-45.0097,-28.9247,-14.3762,-2.2396,6.2358,13.0212,17.5795,23.085,25.3259,3.7052,3.6435,3.2769,2.9212,2.7687,2.7613,2.8793,3.0862,3.5041,3.8888,3.9881,94.1289,81.5497,63.2675,50.7067,37.6749,27.2028,21.8847,19.5085,20.9404,23.1119,23.4021
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,15,perc culled,14.707859999999998,0.0,2.62,3.5857,5.5044,7.8845,10.9448,14.5061,18.329,21.5773,24.1167,26.0233,26.9339,0.030496363636364005,0.0,-3.2468,-2.7663,-1.9813,-1.2838,-0.6263,-0.0112,0.5661,1.2995,2.0138,2.8725,3.3456,-3.6585933895748144,0.0,-69.792,-52.9694,-34.4182,-22.777,-11.6947,-2.41,4.5313,10.6326,14.9849,20.7425,24.1607,3.195,3.0248,2.6861,2.3486,2.1367,2.0808,2.1359,2.35,2.7537,3.1425,3.3334,70.0595,59.9454,47.8908,39.4538,30.3273,23.0424,18.589,17.0606,18.5112,20.9977,22.2224
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,20,perc culled,14.707859999999998,0.0,2.3127,3.2096,5.0522,7.6175,10.8656,14.6276,18.6131,22.1287,24.5536,26.2778,27.1571,0.030496363636364005,0.0,-2.952,-2.5116,-1.7424,-1.079,-0.4972,0.0023,0.4954,1.0721,1.6896,2.4384,2.8738,-3.6585933895748144,0.0,-56.2577,-41.0017,-27.1147,-17.9079,-9.4526,-1.5647,4.2923,9.8535,13.941,19.7205,24.1595,2.9203,2.7755,2.3666,2.0089,1.7464,1.5998,1.6558,1.8308,2.1624,2.533,2.6959,52.3523,45.0486,36.9425,31.2632,24.8675,18.7266,15.7141,14.6349,16.1342,18.5568,20.2967
1,03346500,"Temperature, water, &#176;C",2019-01-01,00:00:00,2020-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,14.707859999999998,0.0,2.2156,3.1831,4.9876,7.3873,10.6535,14.392,18.5309,22.0926,24.5998,26.4053,27.3013,0.030496363636364005,0.0,-2.5535,-2.1361,-1.4762,-0.8948,-0.4238,0.0207,0.4284,0.9542,1.5439,2.2492,2.7028,-3.6585933895748144,0.0,-49.3395,-36.2875,-23.3813,-14.5587,-7.7325,-1.1919,3.7963,8.6734,12.5954,17.8641,21.8195,2.5317,2.3822,2.0577,1.7122,1.5274,1.4538,1.5178,1.7422,2.115,2.5368,2.7104,44.7393,38.4051,31.4201,26.0486,21.47,17.1185,14.5427,13.7728,15.2455,17.9426,19.3166
